Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
CEREALS RTE/KELLOGG'S/SPL K VANILLA ALMOND,1.0,0.0143223947896,0.320827916667,-0.0297142857143
CEREALS RTE/KELLOGG'S SPL K CHOCOLATEY DELIGHT,1.0,0.0093123747495,0.305827916667,-0.0297142857143
FROSTING/GLAZ/CHC/PREP-FRM-RCIP/W/ BUTR/NFSMI RECIP NO. C-32,3.0,0.354001753507,-0.119172083333,0.0988571428571
CEREALS RTE/WEETABIX WHL WHEAT CRL,1.0,-0.270246743487,-0.0431720833333,-0.0297142857143
CEREALS RTE/GENERAL MILLS/CHEERIOS/CHOC,1.0,0.0544025551102,0.14916125,-0.0297142857143
ICE CREAMS/BREYERS/98% FAT FREE VANILLA,3.0,-0.0805673847695,-0.127672083333,0.0274285714286
SNACKS/M&M MARS/KUDOS WHL GRAIN BAR/M&M'S MILK CHOC,2.0,0.0885708917836,-0.115005416667,-0.00114285714286
ICE CREAMS/BREYERS/ALL NAT LT VANILLA CHOC STRAWBERRY,3.0,-0.0651365230461,-0.124005416667,0.0702857142857
CEREALS RTE/GENERAL MILLS/TRIX,1.0,0.0303544589178,0.105827916667,-0.0297142857143
CEREALS RTE/KASHI GRANOLA/MOUNTAIN MEDLEY CRL,1.0,-0.113934118236,-0.0841720833333,-0.0297142857143
SYRUPS/CORN/HIGH-FRUCTOSE,3.0,0.467729208417,-0.128672083333,-0.0297142857143
SYRUPS/CHOC/HERSHEY'S GENUINE CHOC FLAV LITE SYRUP,3.0,-0.00401427855711,-0.129172083333,-0.0297142857143
DESSERTS/PUDD/CHOC/DRY MIX/REG,3.0,0.13937249499,-0.09883875,-0.0297142857143
CEREALS RTE/KELLOGG'S FRSTD MINI-WHEATS/BITE SZE & LTL BITES,1.0,-0.087381012024,0.36666125,-0.0297142857143
SNACKS/KELLOGG'S/NUTRI-GRAIN CRL BARS/FRUIT,2.0,0.0187312124248,-0.0475054166667,-0.0225714285714
CEREALS RTE/SUN COUNTRY/KRETSCHMER HONEY CRUNCH WHEAT GERM,1.0,-0.0412888276553,0.00499458333333,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S PRODUCT 19,1.0,-0.165036322645,0.870827916667,-0.0297142857143
CORN CAKES,2.0,-0.0551164829659,-0.10583875,-0.0297142857143
CEREALS RTE/POST/HONEY BUNCHES OF OATS/JUST BUNCHES/HNY RSTD,1.0,-0.0568198897796,0.107494583333,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S COCOA KRISPIES,1.0,0.0964867234469,0.112494583333,-0.0297142857143
SNACKS/FRITOLAY/SUNCHIPS/MULTIGRAIN SNACK/ORIGINAL FLAVOR,2.0,-0.21814253507,-0.100172083333,-0.0297142857143
Popcorn/ microwave/ regular flavor/ palm oil,2.0,-0.287280811623,-0.09583875,-0.0297142857143
CEREALS/QUAKER/OAT BRAN/QUAKER/MOTHER'S OAT BRAN/DRY,1.0,-0.275958166333,0.00532791666667,-0.0297142857143
CEREALS RTE/MALT-O-MEAL/MAPLE & BRWN SGR HOT WHT CRL/DRY,1.0,-0.00972570140281,0.392327916667,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S/RAISIN BRAN CRUNCH,1.0,0.0694326152305,0.0124945833333,-0.0297142857143
CEREALS RTE/CORN FLAKES/LO NA,1.0,-0.229064378758,-0.0921720833333,-0.0297142857143
CEREALS RTE/RALSTON CRISPY RICE,1.0,-0.213633517034,0.416327916667,-0.0297142857143
CANDIES/MILK CHOC COATD RAISINS,3.0,0.33316007014,-0.100672083333,-0.00828571428571
SNACKS/GRANOLA BARS/SOFT/ALMOND/CONFECTIONERS COATING,2.0,0.0503945390782,-0.10433875,-0.0297142857143
PUDDINGS/COCNT CRM/DRY MIX/REG,3.0,0.516727204409,-0.119672083333,-0.0297142857143
SNACKS/GRANOLA BAR/FRUIT-FILLED/NONFAT,2.0,0.264222194389,-0.0625054166667,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S SPL K/CINN PECAN,1.0,-0.0498058617234,0.320827916667,-0.0297142857143
CEREALS/QUAKER/INST OATMEAL/CINN SPICE/RED SUGAR,1.0,-0.170948146293,0.0708279166667,-0.0297142857143
SNACKS/PRETZELS/HARD/PLN/MADE W/ ENR FLR/UNSALTED,2.0,-0.26814253507,-0.0571720833333,-0.0297142857143
CEREALS RTE/GRANOLA/HOMEMADE,1.0,-0.0898860220441,-0.0586720833333,-0.0297142857143
